"...1","trial_n","type","days","n","rb","rn","w","pph","ph","pp","k","bhd","wha","qha","pBrood","pHoney","pPollen","pEmpty","pBroodHeat","pHoneyHeat","pPollenHeat","pEmptyHeat","broodMetric","pollenRing","filenames"
1,17,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,1,0.7,0.26962962962963,0.391111111111111,0.131851851851852,0.207407407407407,0.0299727520435967,0.425068119891008,0.26158038147139,0.283378746594005,3.90769230769231,7.69127272727273,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00017_all_consistant_v3.csv"
1,18,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,0,0.6,0,0.631703703703704,0.193481481481481,0.174814814814815,0,0.594005449591281,0.253405994550409,0.152588555858311,NA,999,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00018_all_consistant_v3.csv"
1,19,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.3,0.261333333333333,0.423703703703704,0.152,0.162962962962963,0.256130790190736,0.411444141689373,0.188010899182561,0.14441416893733,3.76643990929705,6.9315034965035,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00019_all_consistant_v3.csv"
1,20,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,1,0.7,0.26637037037037,0.404740740740741,0.132444444444444,0.196444444444444,0.0326975476839237,0.425068119891008,0.26158038147139,0.280653950953678,3.79755283648498,7.73924597364568,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00020_all_consistant_v3.csv"
1,21,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0.5,0.7,0.0977777777777778,0.476444444444444,0.15437037037037,0.271407407407407,0,0.599455040871935,0.329700272479564,0.0708446866485014,2.04242424242424,11.8983893034826,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00021_all_consistant_v3.csv"
1,22,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.5,0.245925925925926,0.428148148148148,0.135111111111111,0.190814814814815,0.209809264305177,0.419618528610354,0.247956403269755,0.122615803814714,3.55180722891566,7.71550865051903,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00022_all_consistant_v3.csv"
1,23,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0.5,0.7,0.082962962962963,0.478222222222222,0.159111111111111,0.279703703703704,0,0.561307901907357,0.337874659400545,0.100817438692098,2.29285714285714,11.6044733581165,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00023_all_consistant_v3.csv"
1,24,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0.5,0.6,0.0865185185185185,0.440888888888889,0.159407407407407,0.313185185185185,0.0217983651226158,0.517711171662125,0.277929155313351,0.182561307901907,1.64383561643836,7.30717741935484,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00024_all_consistant_v3.csv"
1,25,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0.5,0.7,0.0702222222222222,0.488296296296296,0.147555555555556,0.293925925925926,0,0.566757493188011,0.318801089918256,0.114441416893733,1.65400843881857,8.86791868932039,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00025_all_consistant_v3.csv"
1,26,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,0,0.1,0,0.653925925925926,0.192888888888889,0.153185185185185,0,0.632152588555858,0.185286103542234,0.182561307901907,NA,999,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00026_all_consistant_v3.csv"
1,27,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.7,0.14637037037037,0.427555555555556,0.145777777777778,0.280296296296296,0,0.555858310626703,0.348773841961853,0.0953678474114441,2.65587044534413,7.5913167013167,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00027_all_consistant_v3.csv"
1,28,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,0,0.6,0,0.652740740740741,0.195851851851852,0.151407407407407,0,0.615803814713896,0.245231607629428,0.138964577656676,NA,999,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00028_all_consistant_v3.csv"
