"...1","trial_n","type","days","n","rb","rn","w","pph","ph","pp","k","bhd","wha","qha","pBrood","pHoney","pPollen","pEmpty","pBroodHeat","pHoneyHeat","pPollenHeat","pEmptyHeat","broodMetric","pollenRing","filenames"
1,12,"none",30,64,2,2,2736,0.3847,0.9271,1.0153,15.6185,0.7258,0.9146,0.9204,0.378074074074074,0.426074074074074,0.0802962962962963,0.115555555555556,0.514986376021798,0.302452316076294,0.0463215258855586,0.136239782016349,4.76802507836991,7.43028511821975,"hive_data/heat_none//Beehive Data Out Trial 00212_none.csv"
1,13,"none",30,101,2,4,2757,0.5278,0.9265,0.9712,14.455,0.2526,0.0763,0.9225,0.505481481481482,0.347851851851852,0.0565925925925926,0.0900740740740741,0.435967302452316,0.35149863760218,0.0790190735694823,0.133514986376022,5.10902696365768,5.5212265758092,"hive_data/heat_none//Beehive Data Out Trial 00213_none.csv"
1,14,"none",30,117,2,1,3943,0.436,0.9985,1.0652,18.1656,0.4212,0.0937,0.2971,0.392888888888889,0.46637037037037,0.0817777777777778,0.058962962962963,0.471389645776567,0.405994550408719,0.0435967302452316,0.0790190735694823,5.25641025641026,7.90496188055909,"hive_data/heat_none//Beehive Data Out Trial 00214_none.csv"
1,15,"none",30,101,3,3,3148,0.5913,1.0887,0.9732,10.5581,0.6247,0.822,0.3008,0.507259259259259,0.282666666666667,0.0823703703703704,0.127703703703704,0.615803814713896,0.106267029972752,0.0653950953678474,0.212534059945504,4.88084112149533,5.50715932914046,"hive_data/heat_none//Beehive Data Out Trial 00215_none.csv"
1,16,"none",30,84,3,1,2082,0.7046,0.9211,1.0558,10.8592,0.1653,0.4495,0.8372,0.369777777777778,0.420740740740741,0.122962962962963,0.0865185185185185,0.476839237057221,0.389645776566757,0.0899182561307902,0.0435967302452316,4.96474358974359,7.47557042253521,"hive_data/heat_none//Beehive Data Out Trial 00216_none.csv"
1,17,"none",30,74,2,1,2757,0.676,0.9227,1.087,18.5819,0.4956,0.8306,0.5513,0.296,0.467851851851852,0.131555555555556,0.104592592592593,0.460490463215259,0.403269754768392,0.0626702997275204,0.0735694822888283,4.78678678678679,8.42710576314123,"hive_data/heat_none//Beehive Data Out Trial 00217_none.csv"
1,18,"none",30,89,4,2,2617,0.9927,1.0388,0.9696,8.4846,0.7373,0.7638,0.5211,0.392888888888889,0.320592592592593,0.123851851851852,0.162666666666667,0.564032697547684,0.158038147138965,0.0490463215258856,0.228882833787466,4.473604826546,5.33190388170055,"hive_data/heat_none//Beehive Data Out Trial 00218_none.csv"
1,19,"none",30,82,4,1,1456,0.237,1.0075,1.0737,16.7871,0.1379,0.9597,0.0901,0.324148148148148,0.464888888888889,0.15437037037037,0.0565925925925926,0.26158038147139,0.416893732970027,0.247956403269755,0.0735694822888283,4.97440585009141,8.12441045251753,"hive_data/heat_none//Beehive Data Out Trial 00219_none.csv"
1,20,"none",30,69,3,2,2987,0.7656,0.9132,0.9924,19.071,0.5717,0.6065,0.2827,0.380740740740741,0.438222222222222,0.08,0.101037037037037,0.520435967302452,0.365122615803815,0.0245231607629428,0.0899182561307902,4.94474708171206,7.91192697768763,"hive_data/heat_none//Beehive Data Out Trial 00220_none.csv"
1,21,"none",30,76,2,1,2146,0.6969,0.9305,0.9839,10.0499,0.2215,0.9926,0.3815,0.360888888888889,0.420740740740741,0.131851851851852,0.0865185185185185,0.435967302452316,0.384196185286104,0.103542234332425,0.0762942779291553,4.89983579638752,8.17684507042254,"hive_data/heat_none//Beehive Data Out Trial 00221_none.csv"
1,22,"none",30,71,4,2,2206,0.3923,1.0733,0.9078,10.9166,0.9194,0.4768,0.9798,0.398814814814815,0.365333333333333,0.117925925925926,0.117925925925926,0.4141689373297,0.329700272479564,0.163487738419619,0.0926430517711172,4.78751857355126,6.27904298459043,"hive_data/heat_none//Beehive Data Out Trial 00222_none.csv"
1,23,"none",30,105,3,2,3688,0.6337,0.9488,1.09,17.7242,0.3632,0.6306,0.3182,0.405037037037037,0.426666666666667,0.0438518518518519,0.124444444444444,0.482288828337875,0.362397820163488,0.0245231607629428,0.130790190735695,4.72713972201902,6.79239583333333,"hive_data/heat_none//Beehive Data Out Trial 00223_none.csv"
1,24,"none",30,71,4,1,2084,0.986,0.9296,1.006,19.1378,0.1241,0.5845,0.695,0.326518518518519,0.455703703703704,0.122074074074074,0.0957037037037037,0.397820163487738,0.4141689373297,0.0681198910081744,0.119891008174387,4.71143375680581,8.09847854356307,"hive_data/heat_none//Beehive Data Out Trial 00224_none.csv"
1,25,"none",30,117,2,4,1167,0.5197,0.9004,0.9104,13.3064,0.7465,0.1012,0.5174,0.445333333333333,0.424,0.0613333333333333,0.0693333333333333,0.485013623978202,0.384196185286104,0.0844686648501362,0.0463215258855586,5.03393213572854,6.51791754018169,"hive_data/heat_none//Beehive Data Out Trial 00225_none.csv"
1,26,"none",30,94,2,2,1901,0.6199,0.9293,1.0371,11.1403,0.2327,0.8824,0.4505,0.397333333333333,0.413925925925926,0.0808888888888889,0.107851851851852,0.520435967302452,0.332425068119891,0.0599455040871935,0.0871934604904632,4.75764354958986,7.03793128131711,"hive_data/heat_none//Beehive Data Out Trial 00226_none.csv"
1,27,"none",30,89,3,4,2608,0.4619,0.9689,1.0271,19.2767,0.2629,0.7047,0.2329,0.481777777777778,0.368888888888889,0.0453333333333333,0.104,0.506811989100817,0.299727520435967,0.0708446866485014,0.122615803814714,4.98646986469865,6.051140562249,"hive_data/heat_none//Beehive Data Out Trial 00227_none.csv"
1,28,"none",30,67,3,1,1496,0.8662,1.0828,0.9029,10.2186,0.7419,0.3033,0.8107,0.314074074074074,0.394962962962963,0.168888888888889,0.122074074074074,0.444141689373297,0.343324250681199,0.141689373297003,0.0708446866485014,4.60943396226415,7.88585896474119,"hive_data/heat_none//Beehive Data Out Trial 00228_none.csv"
1,29,"none",30,87,2,3,1431,0.6332,1.0448,1.0613,12.2804,0.4918,0.6058,0.088,0.416888888888889,0.377777777777778,0.077037037037037,0.128296296296296,0.55858310626703,0.253405994550409,0.0408719346049046,0.147138964577657,4.67235252309879,6.65439215686274,"hive_data/heat_none//Beehive Data Out Trial 00229_none.csv"
1,30,"none",30,94,3,2,2510,0.661,0.941,0.9343,19.4709,0.0433,0.8216,0.6983,0.387259259259259,0.444148148148148,0.056,0.112592592592593,0.523160762942779,0.346049046321526,0.0326975476839237,0.0980926430517711,4.74215761285386,7.24917945296865,"hive_data/heat_none//Beehive Data Out Trial 00230_none.csv"
1,31,"none",30,91,4,2,2391,0.9405,0.999,1.0535,5.903,0.6837,0.3973,0.5401,0.404444444444444,0.373925925925926,0.0568888888888889,0.164740740740741,0.594005449591281,0.239782016348774,0.0435967302452316,0.122615803814714,4.28717948717949,5.26724247226624,"hive_data/heat_none//Beehive Data Out Trial 00231_none.csv"
1,32,"none",30,73,4,4,3713,0.6061,0.9667,1.0777,17.7057,0.9786,0.704,0.3476,0.407407407407407,0.36237037037037,0.0485925925925926,0.18162962962963,0.596730245231608,0.269754768392371,0.0463215258855586,0.0871934604904632,4.512,6.24112837285364,"hive_data/heat_none//Beehive Data Out Trial 00232_none.csv"
1,33,"none",30,95,4,3,1188,0.7691,1.0607,0.9375,16.4858,0.5487,0.562,0.2078,0.406814814814815,0.409481481481482,0.0634074074074074,0.120296296296296,0.618528610354223,0.239782016348774,0.0463215258855586,0.0953678474114441,4.62927895120175,5.92955861070912,"hive_data/heat_none//Beehive Data Out Trial 00233_none.csv"
1,34,"none",30,114,4,2,2404,0.935,0.9358,1.0713,8.7632,0.6893,0.6296,0.9463,0.462814814814815,0.369777777777778,0.0577777777777778,0.10962962962963,0.613079019073569,0.220708446866485,0.0381471389645777,0.128065395095368,4.90653008962868,5.67903044871795,"hive_data/heat_none//Beehive Data Out Trial 00234_none.csv"
1,35,"none",30,63,2,3,2210,0.9736,0.915,1.0034,16.5503,0.604,0.6496,0.7892,0.394074074074074,0.403555555555556,0.0500740740740741,0.152296296296296,0.487738419618529,0.239782016348774,0.0272479564032698,0.245231607629428,4.61954887218045,6.66891336270191,"hive_data/heat_none//Beehive Data Out Trial 00235_none.csv"
1,36,"none",30,104,4,4,3213,0.3094,1.087,0.9642,6.37,0.7263,0.1464,0.3862,0.495703703703704,0.26962962962963,0.0894814814814815,0.145185185185185,0.798365122615804,0.0272479564032698,0.0245231607629428,0.149863760217984,4.73759713090257,5.15493406593407,"hive_data/heat_none//Beehive Data Out Trial 00236_none.csv"
1,37,"none",30,77,2,2,1167,0.7119,0.9182,1.0973,13.5782,0.8272,0.6597,0.0921,0.392592592592593,0.429925925925926,0.0948148148148148,0.0826666666666667,0.452316076294278,0.373297002724796,0.0980926430517711,0.0762942779291553,4.94792452830189,7.50026878015162,"hive_data/heat_none//Beehive Data Out Trial 00237_none.csv"
1,38,"none",30,66,3,1,3015,0.582,1.0309,1.0948,8.4794,0.3287,0.4403,0.0561,0.333333333333333,0.361185185185185,0.146074074074074,0.159407407407407,0.392370572207084,0.280653950953678,0.160762942779292,0.166212534059946,4.35733333333333,6.67103363412633,"hive_data/heat_none//Beehive Data Out Trial 00238_none.csv"
1,39,"none",30,106,4,4,3631,0.3949,0.9127,1.0956,9.2859,0.4599,0.2528,0.7842,0.495703703703704,0.37362962962963,0.0411851851851852,0.0894814814814815,0.44141689373297,0.318801089918256,0.0626702997275204,0.177111716621253,5.19187089061566,5.29815226011102,"hive_data/heat_none//Beehive Data Out Trial 00239_none.csv"
1,40,"none",30,87,3,4,1607,0.7946,0.941,1.0375,16.4954,0.3203,0.7837,0.5889,0.438222222222222,0.380444444444444,0.050962962962963,0.13037037037037,0.373297002724796,0.343324250681199,0.0790190735694823,0.204359673024523,4.75726842461122,6.02871495327103,"hive_data/heat_none//Beehive Data Out Trial 00240_none.csv"
1,1,"none",30,102,2,4,3858,0.5499,0.9385,0.9213,19.4617,0.2143,0.5898,0.0625,0.457481481481481,0.368296296296296,0.0293333333333333,0.144888888888889,0.501362397820163,0.193460490463215,0.0299727520435967,0.275204359673025,4.86139896373057,5.97074818986323,"hive_data/heat_none//Beehive Data Out Trial 00301_none.csv"
